title,movie_id,averagerating,numvotes,ordering,region,year,runtime_minutes,genres,directors,id,production_budget,domestic_gross,foreign_gross,profit,genres_numeric
Percy Jackson & the Olympians: The Lightning Thief,tt0814255,5.9,165108,10,MX,2010,118.0,Adventure,Chris Columbus,17,95000000.0,88768303.0,134282571.0,128050874.0,154
Percy Jackson & the Olympians: The Lightning Thief,tt0814255,5.9,165108,10,MX,2010,118.0,Family,Chris Columbus,17,95000000.0,88768303.0,134282571.0,128050874.0,154
Percy Jackson & the Olympians: The Lightning Thief,tt0814255,5.9,165108,10,MX,2010,118.0,Fantasy,Chris Columbus,17,95000000.0,88768303.0,134282571.0,128050874.0,154
Percy Jackson: Sea of Monsters,tt1854564,5.8,102313,10,RO,2013,106.0,Adventure,Thor Freudenthal,64,90000000.0,68559554.0,132300000.0,110859554.0,154
Percy Jackson: Sea of Monsters,tt1854564,5.8,102313,10,RO,2013,106.0,Family,Thor Freudenthal,64,90000000.0,68559554.0,132300000.0,110859554.0,154
Percy Jackson: Sea of Monsters,tt1854564,5.8,102313,10,RO,2013,106.0,Fantasy,Thor Freudenthal,64,90000000.0,68559554.0,132300000.0,110859554.0,154
Phantom,tt3088580,7.7,1165,1,FR,2013,76.0,Drama,Jonathan Soler,43,18000000.0,1034589.0,164921.0,-16800490.0,5
Pinocchio,tt5263832,6.8,8,1,CA,2015,75.0,Documentary,André-Line Beauparlant,24,45000000.0,3681811.0,28000000.0,-13318189.0,11
Piranha 3D,tt0464154,5.4,81327,10,PL,2010,88.0,Comedy,Alexandre Aja,52,24000000.0,25003155.0,58657005.0,59660160.0,99
Piranha 3D,tt0464154,5.4,81327,10,PL,2010,88.0,Horror,Alexandre Aja,52,24000000.0,25003155.0,58657005.0,59660160.0,99
Pirates,tt3485166,6.6,2387,10,NL,2014,130.0,Action,Seok-hoon Lee,31,40000000.0,1641825.0,4700000.0,-33658175.0,42
Pirates,tt3485166,6.6,2387,10,NL,2014,130.0,Adventure,Seok-hoon Lee,31,40000000.0,1641825.0,4700000.0,-33658175.0,42
Pirates,tt3485166,6.6,2387,10,NL,2014,130.0,Comedy,Seok-hoon Lee,31,40000000.0,1641825.0,4700000.0,-33658175.0,42
Pirates of the Caribbean: On Stranger Tides,tt1298650,6.6,447624,10,JP,2011,136.0,Action,Rob Marshall,2,410600000.0,241063875.0,804600000.0,635063875.0,79
Pirates of the Caribbean: On Stranger Tides,tt1298650,6.6,447624,10,JP,2011,136.0,Adventure,Rob Marshall,2,410600000.0,241063875.0,804600000.0,635063875.0,79
Pirates of the Caribbean: On Stranger Tides,tt1298650,6.6,447624,10,JP,2011,136.0,Fantasy,Rob Marshall,2,410600000.0,241063875.0,804600000.0,635063875.0,79
Pitch Perfect,tt1981677,7.2,256565,10,TR,2012,112.0,Comedy,Jason Moore,75,17000000.0,65001093.0,51043254.0,99044347.0,31
Pitch Perfect,tt1981677,7.2,256565,10,TR,2012,112.0,Music,Jason Moore,75,17000000.0,65001093.0,51043254.0,99044347.0,31
Pitch Perfect,tt1981677,7.2,256565,10,TR,2012,112.0,Romance,Jason Moore,75,17000000.0,65001093.0,51043254.0,99044347.0,31
Plastic,tt1691450,6.2,91,1,US,2011,80.0,Horror,Jose Carlos Gomez,39,10000000.0,0.0,575371.0,-9424629.0,6
Playing for Keeps,tt1540128,5.7,27389,11,UA,2012,105.0,Comedy,Gabriele Muccino,49,35000000.0,2000000.0,0.0,-33000000.0,137
Playing for Keeps,tt1540128,5.7,27389,11,UA,2012,105.0,Romance,Gabriele Muccino,49,35000000.0,2000000.0,0.0,-33000000.0,137
Playing for Keeps,tt1540128,5.7,27389,11,UA,2012,105.0,Sport,Gabriele Muccino,49,35000000.0,2000000.0,0.0,-33000000.0,137
Plush,tt2226519,5.4,3462,1,RU,2013,99.0,Drama,Catherine Hardwicke,73,2000000.0,3080.0,25784.0,-1971136.0,156
Plush,tt2226519,5.4,3462,1,RU,2013,99.0,Music,Catherine Hardwicke,73,2000000.0,3080.0,25784.0,-1971136.0,156
Plush,tt2226519,5.4,3462,1,RU,2013,99.0,Thriller,Catherine Hardwicke,73,2000000.0,3080.0,25784.0,-1971136.0,156
Point Break,tt2058673,5.3,53802,10,PE,2015,114.0,Action,Ericson Core,100,100000000.0,28782481.0,97922110.0,26704591.0,157
Point Break,tt2058673,5.3,53802,10,PE,2015,114.0,Crime,Ericson Core,100,100000000.0,28782481.0,97922110.0,26704591.0,157
Point Break,tt2058673,5.3,53802,10,PE,2015,114.0,Sport,Ericson Core,100,100000000.0,28782481.0,97922110.0,26704591.0,157
Polisse,tt1661420,7.3,12506,10,GR,2011,127.0,Crime,Maïwenn,24,8900000.0,176988.0,22567144.0,13844132.0,34
Polisse,tt1661420,7.3,12506,10,GR,2011,127.0,Drama,Maïwenn,24,8900000.0,176988.0,22567144.0,13844132.0,34
Poltergeist,tt1029360,4.9,51538,10,HR,2015,93.0,Horror,Gil Kenan,62,35000000.0,47425125.0,48287944.0,60713069.0,4
Poltergeist,tt1029360,4.9,51538,10,HR,2015,93.0,Thriller,Gil Kenan,62,35000000.0,47425125.0,48287944.0,60713069.0,4
Possession,tt2044843,7.2,12,1,US,2012,90.0,Drama,Dan Cordle,90,25000000.0,10103647.0,4702165.0,-10194188.0,76
Possession,tt2044843,7.2,12,1,US,2012,90.0,Mystery,Dan Cordle,90,25000000.0,10103647.0,4702165.0,-10194188.0,76
Pound of Flesh,tt1196338,3.2,267,1,DE,2010,104.0,Crime,Tamar Simon Hoffs,76,7500000.0,0.0,0.0,-7500000.0,16
Pound of Flesh,tt1196338,3.2,267,1,DE,2010,104.0,Drama,Tamar Simon Hoffs,76,7500000.0,0.0,0.0,-7500000.0,16
Pound of Flesh,tt1196338,3.2,267,1,DE,2010,104.0,Thriller,Tamar Simon Hoffs,76,7500000.0,0.0,0.0,-7500000.0,16
Power Rangers,tt3717490,6.0,92013,10,PT,2017,124.0,Action,Dean Israelite,94,120000000.0,85364450.0,57167102.0,22531552.0,47
Power Rangers,tt3717490,6.0,92013,10,PT,2017,124.0,Adventure,Dean Israelite,94,120000000.0,85364450.0,57167102.0,22531552.0,47
Power Rangers,tt3717490,6.0,92013,10,PT,2017,124.0,Sci-Fi,Dean Israelite,94,120000000.0,85364450.0,57167102.0,22531552.0,47
Project X,tt1636826,6.7,177782,10,AZ,2012,88.0,Comedy,Nima Nourizadeh,58,12000000.0,54731865.0,48296323.0,91028188.0,25
Prom,tt1604171,5.4,14279,10,BG,2011,104.0,Comedy,Joe Nussbaum,97,8000000.0,10130219.0,632964.0,2763183.0,77
Prom,tt1604171,5.4,14279,10,BG,2011,104.0,Drama,Joe Nussbaum,97,8000000.0,10130219.0,632964.0,2763183.0,77
Prom,tt1604171,5.4,14279,10,BG,2011,104.0,Family,Joe Nussbaum,97,8000000.0,10130219.0,632964.0,2763183.0,77
Promised Land,tt2091473,6.6,34659,10,GR,2012,106.0,Drama,Gus Van Sant,13,15000000.0,7597898.0,4796664.0,-2605438.0,5
Prophecy,tt4819134,5.8,9,1,BT,2015,92.0,Drama,Zuri Rinpoche,83,12000000.0,22673340.0,0.0,10673340.0,5
Pulse,tt4161036,5.3,56,1,AU,2017,84.0,Drama,Stevie Cruz-Martin,85,20500000.0,20264436.0,9976999.0,9741435.0,158
Pulse,tt4161036,5.3,56,1,AU,2017,84.0,Fantasy,Stevie Cruz-Martin,85,20500000.0,20264436.0,9976999.0,9741435.0,158
Pulse,tt4161036,5.3,56,1,AU,2017,84.0,Sci-Fi,Stevie Cruz-Martin,85,20500000.0,20264436.0,9976999.0,9741435.0,158
Pump,tt2630916,7.7,608,2,US,2014,88.0,Documentary,Rebecca Harrell Tickell,57,2000000.0,72277.0,0.0,-1927723.0,11
Puss in Boots,tt0448694,6.6,133355,10,ES,2011,90.0,Action,Chris Miller,46,130000000.0,149260504.0,405726973.0,424987477.0,63
Puss in Boots,tt0448694,6.6,133355,10,ES,2011,90.0,Adventure,Chris Miller,46,130000000.0,149260504.0,405726973.0,424987477.0,63
Puss in Boots,tt0448694,6.6,133355,10,ES,2011,90.0,Animation,Chris Miller,46,130000000.0,149260504.0,405726973.0,424987477.0,63
Q,tt1879030,5.6,5322,10,FR,2011,103.0,Drama,Laurent Bouhnik,74,1200000.0,255000.0,0.0,-945000.0,5
Quartet,tt1441951,6.8,17979,10,GB,2012,94.0,Comedy,Dustin Hoffman,90,11000000.0,18388357.0,37790578.0,45178935.0,20
Quartet,tt1441951,6.8,17979,10,GB,2012,94.0,Drama,Dustin Hoffman,90,11000000.0,18388357.0,37790578.0,45178935.0,20
Rabbit Hole,tt0935075,7.0,45357,10,UA,2010,91.0,Drama,John Cameron Mitchell,52,5000000.0,2229058.0,3975976.0,1205034.0,5
Race,tt3499096,7.1,30777,10,CA,2016,134.0,Biography,Stephen Hopkins,90,5000000.0,19115191.0,4630581.0,18745772.0,9
Race,tt3499096,7.1,30777,10,CA,2016,134.0,Drama,Stephen Hopkins,90,5000000.0,19115191.0,4630581.0,18745772.0,9
Race,tt3499096,7.1,30777,10,CA,2016,134.0,Sport,Stephen Hopkins,90,5000000.0,19115191.0,4630581.0,18745772.0,9
Rambo,tt3107798,6.3,61,1,IN,2012,144.0,Comedy,M.S. Sreenath,31,47500000.0,42754105.0,69460426.0,64714531.0,159
Rambo,tt3107798,6.3,61,1,IN,2012,144.0,Drama,M.S. Sreenath,31,47500000.0,42754105.0,69460426.0,64714531.0,159
Rambo,tt3107798,6.3,61,1,IN,2012,144.0,Thriller,M.S. Sreenath,31,47500000.0,42754105.0,69460426.0,64714531.0,159
Ramona and Beezus,tt0493949,6.6,16086,10,ES,2010,103.0,Adventure,Elizabeth Allen Rosenbaum,60,15000000.0,26167002.0,1302619.0,12469621.0,117
Ramona and Beezus,tt0493949,6.6,16086,10,ES,2010,103.0,Comedy,Elizabeth Allen Rosenbaum,60,15000000.0,26167002.0,1302619.0,12469621.0,117
Ramona and Beezus,tt0493949,6.6,16086,10,ES,2010,103.0,Family,Elizabeth Allen Rosenbaum,60,15000000.0,26167002.0,1302619.0,12469621.0,117
Raymond Did It,tt1716760,3.3,211,1,US,2011,83.0,Horror,Travis Legge,32,40000.0,3632.0,0.0,-36368.0,6
Reach Me,tt0959306,4.9,2304,10,UA,2014,95.0,Comedy,John Herzfeld,90,5000000.0,0.0,0.0,-5000000.0,18
Reach Me,tt0959306,4.9,2304,10,UA,2014,95.0,Crime,John Herzfeld,90,5000000.0,0.0,0.0,-5000000.0,18
Reach Me,tt0959306,4.9,2304,10,UA,2014,95.0,Drama,John Herzfeld,90,5000000.0,0.0,0.0,-5000000.0,18
Ready Player One,tt1677720,7.5,301660,10,PT,2018,140.0,Action,Steven Spielberg,78,150000000.0,137690172.0,441599964.0,429290136.0,47
Ready Player One,tt1677720,7.5,301660,10,PT,2018,140.0,Adventure,Steven Spielberg,78,150000000.0,137690172.0,441599964.0,429290136.0,47
Ready Player One,tt1677720,7.5,301660,10,PT,2018,140.0,Sci-Fi,Steven Spielberg,78,150000000.0,137690172.0,441599964.0,429290136.0,47
Rebound,tt2837194,4.2,259,1,US,2014,84.0,Horror,Megan Freels Johnston,10,45000000.0,16809014.0,683000.0,-27507986.0,39
Rebound,tt2837194,4.2,259,1,US,2014,84.0,Mystery,Megan Freels Johnston,10,45000000.0,16809014.0,683000.0,-27507986.0,39
Rebound,tt2837194,4.2,259,1,US,2014,84.0,Thriller,Megan Freels Johnston,10,45000000.0,16809014.0,683000.0,-27507986.0,39
Red,tt8851190,8.1,26,2,GB,2018,90.0,Drama,Michael Grandage,63,60000000.0,90380162.0,106059531.0,136439693.0,5
Red Dawn,tt1234719,5.4,69599,10,PE,2012,93.0,Action,Dan Bradley,1,65000000.0,44806783.0,3357367.0,-16835850.0,114
Red Dawn,tt1234719,5.4,69599,10,PE,2012,93.0,Sci-Fi,Dan Bradley,1,65000000.0,44806783.0,3357367.0,-16835850.0,114
Red Dawn,tt1234719,5.4,69599,10,PE,2012,93.0,Thriller,Dan Bradley,1,65000000.0,44806783.0,3357367.0,-16835850.0,114
Red Dog,tt4706780,7.2,25,1,US,2016,99.0,Action,Aleksandr Basaev,67,9100000.0,0.0,20927794.0,11827794.0,2
Red Dog,tt4706780,7.2,25,1,US,2016,99.0,Drama,Aleksandr Basaev,67,9100000.0,0.0,20927794.0,11827794.0,2
Red Dog,tt4706780,7.2,25,1,US,2016,99.0,History,Aleksandr Basaev,67,9100000.0,0.0,20927794.0,11827794.0,2
Red Eye,tt4828330,3.3,275,1,US,2017,73.0,Horror,Tristan Clay,30,26000000.0,57891803.0,38774683.0,70666486.0,6
Red River,tt1498568,2.3,179,1,US,2011,77.0,Horror,Jacob Ennis,97,3000000.0,9012000.0,0.0,6012000.0,6
Red Sky,tt3396636,4.9,17,1,GB,2013,56.0,Thriller,Patrick Michael Ryder,27,25000000.0,0.0,91116.0,-24908884.0,49
Red Tails,tt0485985,5.9,31815,10,US,2012,125.0,Action,Anthony Hemingway,61,58000000.0,49876377.0,489121.0,-7634502.0,10
Red Tails,tt0485985,5.9,31815,10,US,2012,125.0,Adventure,Anthony Hemingway,61,58000000.0,49876377.0,489121.0,-7634502.0,10
Red Tails,tt0485985,5.9,31815,10,US,2012,125.0,Drama,Anthony Hemingway,61,58000000.0,49876377.0,489121.0,-7634502.0,10
Redemption,tt1350546,4.5,98,1,DE,2011,97.0,Adventure,Joseph P. Stachura,97,23000000.0,36686.0,13556787.0,-9406527.0,33
Redemption,tt1350546,4.5,98,1,DE,2011,97.0,Drama,Joseph P. Stachura,97,23000000.0,36686.0,13556787.0,-9406527.0,33
Redemption,tt1350546,4.5,98,1,DE,2011,97.0,Romance,Joseph P. Stachura,97,23000000.0,36686.0,13556787.0,-9406527.0,33
Regression,tt3319920,5.7,33335,10,RS,2015,106.0,Crime,Alejandro Amenábar,6,20000000.0,55039.0,15769335.0,-4175626.0,160
Regression,tt3319920,5.7,33335,10,RS,2015,106.0,Horror,Alejandro Amenábar,6,20000000.0,55039.0,15769335.0,-4175626.0,160
Regression,tt3319920,5.7,33335,10,RS,2015,106.0,Mystery,Alejandro Amenábar,6,20000000.0,55039.0,15769335.0,-4175626.0,160
Reign of Assassins,tt1460743,6.9,6990,10,JP,2010,117.0,Action,Chao-Bin Su,28,14000000.0,0.0,11354230.0,-2645770.0,161
Reign of Assassins,tt1460743,6.9,6990,10,JP,2010,117.0,Adventure,Chao-Bin Su,28,14000000.0,0.0,11354230.0,-2645770.0,161
Remember Me,tt1403981,7.1,129443,10,DK,2010,113.0,Drama,Allen Coulter,51,16000000.0,19068240.0,37437880.0,40506120.0,13
Remember Me,tt1403981,7.1,129443,10,DK,2010,113.0,Romance,Allen Coulter,51,16000000.0,19068240.0,37437880.0,40506120.0,13
Renaissance Man,tt5198910,4.7,6,1,US,2018,90.0,Documentary,Christopher Devalme,90,40000000.0,24172899.0,0.0,-15827101.0,11
Replicas,tt4154916,5.4,17336,10,GR,2018,107.0,Drama,Jeffrey Nachmanoff,62,4000000.0,0.0,0.0,-4000000.0,120
Replicas,tt4154916,5.4,17336,10,GR,2018,107.0,Sci-Fi,Jeffrey Nachmanoff,62,4000000.0,0.0,0.0,-4000000.0,120
Replicas,tt4154916,5.4,17336,10,GR,2018,107.0,Thriller,Jeffrey Nachmanoff,62,4000000.0,0.0,0.0,-4000000.0,120
Resident Evil: The Final Chapter,tt2592614,5.6,74979,10,MX,2016,107.0,Action,Paul W.S. Anderson,84,40000000.0,26844692.0,287256498.0,274101190.0,127
Resident Evil: The Final Chapter,tt2592614,5.6,74979,10,MX,2016,107.0,Horror,Paul W.S. Anderson,84,40000000.0,26844692.0,287256498.0,274101190.0,127
Resident Evil: The Final Chapter,tt2592614,5.6,74979,10,MX,2016,107.0,Sci-Fi,Paul W.S. Anderson,84,40000000.0,26844692.0,287256498.0,274101190.0,127
Restoration,tt1787663,6.8,207,1,IL,2011,102.0,Drama,Yossi Madmoni,34,18000000.0,4100000.0,0.0,-13900000.0,5
Riddick,tt1411250,6.4,144821,10,FI,2013,119.0,Action,David Twohy,66,38000000.0,42025135.0,52738623.0,56763758.0,47
Riddick,tt1411250,6.4,144821,10,FI,2013,119.0,Adventure,David Twohy,66,38000000.0,42025135.0,52738623.0,56763758.0,47
Riddick,tt1411250,6.4,144821,10,FI,2013,119.0,Sci-Fi,David Twohy,66,38000000.0,42025135.0,52738623.0,56763758.0,47
Rings,tt0498381,4.5,34151,10,PE,2017,102.0,Drama,F. Javier Gutiérrez,38,25000000.0,27793018.0,55124265.0,57917283.0,1
Rings,tt0498381,4.5,34151,10,PE,2017,102.0,Horror,F. Javier Gutiérrez,38,25000000.0,27793018.0,55124265.0,57917283.0,1
Rings,tt0498381,4.5,34151,10,PE,2017,102.0,Mystery,F. Javier Gutiérrez,38,25000000.0,27793018.0,55124265.0,57917283.0,1
Rio,tt5734820,2.6,7,1,US,2017,87.0,Drama,Gayatri Bajpai,46,90000000.0,143619809.0,343900000.0,397519809.0,5
Rise of the Guardians,tt1446192,7.3,145281,10,SI,2012,97.0,Action,Peter Ramsey,2,145000000.0,103412758.0,203488144.0,161900902.0,63
Rise of the Guardians,tt1446192,7.3,145281,10,SI,2012,97.0,Adventure,Peter Ramsey,2,145000000.0,103412758.0,203488144.0,161900902.0,63
Rise of the Guardians,tt1446192,7.3,145281,10,SI,2012,97.0,Animation,Peter Ramsey,2,145000000.0,103412758.0,203488144.0,161900902.0,63
Rise of the Planet of the Apes,tt1318514,7.6,473020,10,PT,2011,105.0,Action,Rupert Wyatt,31,93000000.0,176760185.0,294226015.0,377986200.0,98
Rise of the Planet of the Apes,tt1318514,7.6,473020,10,PT,2011,105.0,Drama,Rupert Wyatt,31,93000000.0,176760185.0,294226015.0,377986200.0,98
Rise of the Planet of the Apes,tt1318514,7.6,473020,10,PT,2011,105.0,Sci-Fi,Rupert Wyatt,31,93000000.0,176760185.0,294226015.0,377986200.0,98
Risen,tt3231054,6.3,22813,10,BG,2016,107.0,Action,Kevin Reynolds,48,20000000.0,36880033.0,9375730.0,26255763.0,10
Risen,tt3231054,6.3,22813,10,BG,2016,107.0,Adventure,Kevin Reynolds,48,20000000.0,36880033.0,9375730.0,26255763.0,10
Risen,tt3231054,6.3,22813,10,BG,2016,107.0,Drama,Kevin Reynolds,48,20000000.0,36880033.0,9375730.0,26255763.0,10
Road Hard,tt3110770,6.1,1681,1,RU,2015,98.0,Comedy,Kevin Hench,2,1500000.0,113169.0,0.0,-1386831.0,25
Road Trip,tt3233610,6.5,14,1,US,2013,90.0,Horror,The Lowpriest,30,16000000.0,68525609.0,51213501.0,103739110.0,6
Roadside,tt1958007,3.8,361,1,US,2013,90.0,Drama,Eric England,79,500000.0,0.0,0.0,-500000.0,1
Roadside,tt1958007,3.8,361,1,US,2013,90.0,Horror,Eric England,79,500000.0,0.0,0.0,-500000.0,1
Roadside,tt1958007,3.8,361,1,US,2013,90.0,Mystery,Eric England,79,500000.0,0.0,0.0,-500000.0,1
Robin Hood,tt4532826,5.3,41588,10,VN,2018,116.0,Action,Otto Bathurst,39,210000000.0,105487148.0,216971858.0,112459006.0,162
Robin Hood,tt4532826,5.3,41588,10,VN,2018,116.0,Adventure,Otto Bathurst,39,210000000.0,105487148.0,216971858.0,112459006.0,162
Robin Hood,tt4532826,5.3,41588,10,VN,2018,116.0,Thriller,Otto Bathurst,39,210000000.0,105487148.0,216971858.0,112459006.0,162
Robot & Frank,tt1990314,7.1,59229,10,CA,2012,89.0,Comedy,Jake Schreier,26,2500000.0,3317468.0,1616888.0,2434356.0,18
Robot & Frank,tt1990314,7.1,59229,10,CA,2012,89.0,Crime,Jake Schreier,26,2500000.0,3317468.0,1616888.0,2434356.0,18
Robot & Frank,tt1990314,7.1,59229,10,CA,2012,89.0,Drama,Jake Schreier,26,2500000.0,3317468.0,1616888.0,2434356.0,18
Rock Dog,tt2822672,5.9,3991,10,US,2016,90.0,Adventure,Ash Brannon,47,60000000.0,9420546.0,14727942.0,-35851512.0,32
Rock Dog,tt2822672,5.9,3991,10,US,2016,90.0,Animation,Ash Brannon,47,60000000.0,9420546.0,14727942.0,-35851512.0,32
Rock Dog,tt2822672,5.9,3991,10,US,2016,90.0,Comedy,Ash Brannon,47,60000000.0,9420546.0,14727942.0,-35851512.0,32
Rock of Ages,tt1336608,5.9,69910,10,HU,2012,123.0,Comedy,Adam Shankman,29,70000000.0,38518613.0,22513319.0,-8968068.0,163
Rock of Ages,tt1336608,5.9,69910,10,HU,2012,123.0,Drama,Adam Shankman,29,70000000.0,38518613.0,22513319.0,-8968068.0,163
Rock of Ages,tt1336608,5.9,69910,10,HU,2012,123.0,Musical,Adam Shankman,29,70000000.0,38518613.0,22513319.0,-8968068.0,163
Rockaway,tt5462288,6.4,528,1,US,2017,90.0,Adventure,John J. Budion,84,2000000.0,0.0,0.0,-2000000.0,140
Rockaway,tt5462288,6.4,528,1,US,2017,90.0,Drama,John J. Budion,84,2000000.0,0.0,0.0,-2000000.0,140
Rocky,tt3080284,6.1,46,1,IN,2013,136.0,Action,Sujit Mondal,11,1000000.0,117235147.0,107764853.0,224000000.0,50
Rocky,tt3080284,6.1,46,1,IN,2013,136.0,Comedy,Sujit Mondal,11,1000000.0,117235147.0,107764853.0,224000000.0,50
Rocky,tt3080284,6.1,46,1,IN,2013,136.0,Drama,Sujit Mondal,11,1000000.0,117235147.0,107764853.0,224000000.0,50
Romeo Is Bleeding,tt2866774,8.1,84,1,US,2015,93.0,Biography,Jason Zeldes,72,10000000.0,3275585.0,0.0,-6724415.0,134
Romeo Is Bleeding,tt2866774,8.1,84,1,US,2015,93.0,Documentary,Jason Zeldes,72,10000000.0,3275585.0,0.0,-6724415.0,134
Romeo Is Bleeding,tt2866774,8.1,84,1,US,2015,93.0,Drama,Jason Zeldes,72,10000000.0,3275585.0,0.0,-6724415.0,134
Rosemary's Baby,tt4876464,7.7,14,1,US,2015,48.0,Comedy,Dane Kissel,53,3200000.0,33395426.0,0.0,30195426.0,25
Rosewater,tt2752688,6.6,9836,10,CA,2014,103.0,Biography,Jon Stewart,74,10000000.0,3128941.0,56776.0,-6814283.0,132
Rosewater,tt2752688,6.6,9836,10,CA,2014,103.0,Drama,Jon Stewart,74,10000000.0,3128941.0,56776.0,-6814283.0,132
Rotor DR1,tt4162992,3.4,280,1,GB,2015,98.0,Family,Chad Kapper,35,350000.0,0.0,0.0,-350000.0,164
Rotor DR1,tt4162992,3.4,280,1,GB,2015,98.0,Sci-Fi,Chad Kapper,35,350000.0,0.0,0.0,-350000.0,164
Rough Night,tt4799050,5.2,39447,10,HU,2017,101.0,Comedy,Lucia Aniello,87,20000000.0,22105643.0,24738714.0,26844357.0,165
Rough Night,tt4799050,5.2,39447,10,HU,2017,101.0,Crime,Lucia Aniello,87,20000000.0,22105643.0,24738714.0,26844357.0,165
Rough Night,tt4799050,5.2,39447,10,HU,2017,101.0,Thriller,Lucia Aniello,87,20000000.0,22105643.0,24738714.0,26844357.0,165
Rudderless,tt1798243,7.5,16303,10,RS,2014,105.0,Comedy,William H. Macy,78,5000000.0,56001.0,511218.0,-4432781.0,133
Rudderless,tt1798243,7.5,16303,10,RS,2014,105.0,Drama,William H. Macy,78,5000000.0,56001.0,511218.0,-4432781.0,133
Rudderless,tt1798243,7.5,16303,10,RS,2014,105.0,Music,William H. Macy,78,5000000.0,56001.0,511218.0,-4432781.0,133
Running Forever,tt4453560,5.8,23,2,DE,2015,88.0,Family,Mike Mayhall,100,5000000.0,0.0,0.0,-5000000.0,112
Rush,tt1987632,7.9,8,1,US,2011,87.0,Comedy,Alec Ziff,71,38000000.0,26947624.0,71283215.0,60230839.0,24
Rush,tt1987632,7.9,8,1,US,2011,87.0,Romance,Alec Ziff,71,38000000.0,26947624.0,71283215.0,60230839.0,24
Rust,tt3490320,6.1,22,1,US,2015,75.0,Horror,Joe Lujan,93,250000.0,0.0,0.0,-250000.0,4
Rust,tt3490320,6.1,22,1,US,2015,75.0,Thriller,Joe Lujan,93,250000.0,0.0,0.0,-250000.0,4
Safe,tt6383726,3.8,41,1,NL,2017,75.0,Thriller,Paul Ruven,78,33000000.0,17142080.0,24353133.0,8495213.0,49
Safe House,tt1599348,6.8,192655,10,GR,2012,115.0,Action,Daniel Espinosa,99,85000000.0,126181630.0,82360532.0,123542162.0,123
Safe House,tt1599348,6.8,192655,10,GR,2012,115.0,Adventure,Daniel Espinosa,99,85000000.0,126181630.0,82360532.0,123542162.0,123
Safe House,tt1599348,6.8,192655,10,GR,2012,115.0,Crime,Daniel Espinosa,99,85000000.0,126181630.0,82360532.0,123542162.0,123
Safety Not Guaranteed,tt1862079,7.0,111907,10,SI,2012,86.0,Comedy,Colin Trevorrow,77,750000.0,4010957.0,411361.0,3672318.0,36
Safety Not Guaranteed,tt1862079,7.0,111907,10,SI,2012,86.0,Drama,Colin Trevorrow,77,750000.0,4010957.0,411361.0,3672318.0,36
Safety Not Guaranteed,tt1862079,7.0,111907,10,SI,2012,86.0,Romance,Colin Trevorrow,77,750000.0,4010957.0,411361.0,3672318.0,36
Sahara,tt4466894,5.6,1943,1,CA,2017,86.0,Adventure,Pierre Coré,3,145000000.0,68671925.0,53000000.0,-23328075.0,32
Sahara,tt4466894,5.6,1943,1,CA,2017,86.0,Animation,Pierre Coré,3,145000000.0,68671925.0,53000000.0,-23328075.0,32
Sahara,tt4466894,5.6,1943,1,CA,2017,86.0,Comedy,Pierre Coré,3,145000000.0,68671925.0,53000000.0,-23328075.0,32
Salvation Boulevard,tt1251743,5.3,4220,10,HU,2011,96.0,Action,George Ratliff,31,5500000.0,28468.0,0.0,-5471532.0,50
Salvation Boulevard,tt1251743,5.3,4220,10,HU,2011,96.0,Comedy,George Ratliff,31,5500000.0,28468.0,0.0,-5471532.0,50
Salvation Boulevard,tt1251743,5.3,4220,10,HU,2011,96.0,Drama,George Ratliff,31,5500000.0,28468.0,0.0,-5471532.0,50
Same Kind of Different as Me,tt1230168,6.5,4319,10,PT,2017,119.0,Biography,Michael Carney,95,6500000.0,6423605.0,0.0,-76395.0,132
Same Kind of Different as Me,tt1230168,6.5,4319,10,PT,2017,119.0,Drama,Michael Carney,95,6500000.0,6423605.0,0.0,-76395.0,132
Samsara,tt0770802,8.5,29725,1,RU,2011,102.0,Documentary,Ron Fricke,18,4000000.0,2672413.0,3294258.0,1966671.0,19
Samsara,tt0770802,8.5,29725,1,RU,2011,102.0,Music,Ron Fricke,18,4000000.0,2672413.0,3294258.0,1966671.0,19
Sanctuary; Quite a Conundrum,tt2049518,5.4,150,1,NO,2012,82.0,Comedy,Thomas L. Phillips,39,200000.0,0.0,0.0,-200000.0,166
Sanctuary; Quite a Conundrum,tt2049518,5.4,150,1,NO,2012,82.0,Horror,Thomas L. Phillips,39,200000.0,0.0,0.0,-200000.0,166
Sanctuary; Quite a Conundrum,tt2049518,5.4,150,1,NO,2012,82.0,Thriller,Thomas L. Phillips,39,200000.0,0.0,0.0,-200000.0,166
Sanctum,tt0881320,5.9,51318,10,FR,2011,108.0,Adventure,Alister Grierson,45,30000000.0,23209310.0,85747788.0,78957098.0,167
